,Headlines,Links
0,Petitioner moves Delhi HC second time against Hindujas’ plan to up stake in IndusInd Bank,https://www.moneycontrol.com/news/trends/legal-trends/petitioner-moves-delhi-hc-second-time-against-hindujas-plan-to-up-stake-in-indusind-bank-8565191.html
1,Buy IndusInd Bank; target of Rs 1387: KR Choksey,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1387-kr-choksey-8446641.html
2,Buy IndusInd Bank; target of Rs 1300: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1300-motilal-oswal-8443701.html
3,Buy IndusInd Bank; target of Rs 1350: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1350-emkay-global-financial-8443471.html
4,Accumulate IndusInd Bank; target of Rs 1236: Arihant Capital,https://www.moneycontrol.com/news/business/stocks/accumulate-indusind-bank-target-of-rs-1236-arihant-capital-8443181.html
5,Buy IndusInd Bank; target of Rs 1200: Anand Rathi,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1200-anand-rathi-8443131.html
6,Buy Indusind Bank; target of Rs 1186: YES Securities,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1186-yes-securities-8443121.html
7,Buy Indusind Bank; target of Rs 1195 LKP Research,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1195-lkp-research-8443041.html
8,Buy IndusInd Bank; target of Rs 1150: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1150-icici-direct-3-8442691.html
9,Ideas For Profit | IndusInd Bank: Will the stock continue to outperform peers and Nifty50?,https://www.moneycontrol.com/news/business/markets/ideas-for-profit-indusind-bank-will-the-stock-continue-to-outperform-peers-and-nifty50-8443961.html
10,"IndusInd Bank Q4 Results | What should investors do with stock: Buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/indusind-bank-q4-results-what-should-investors-do-with-stock-buy-sell-or-hold-8439621.html
11,Buy IndusInd Bank: target of Rs 1150: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1150-sharekhan-2-8435231.html
12,Buy IndusInd Bank; target of Rs 1297: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1297-prabhudas-lilladher-8435051.html
13,Delhi HC asks RBI to review plea seeking probe into Hindujas as promoters of IndusInd Bank,https://www.moneycontrol.com/news/trends/legal-trends/delhi-hc-asks-rbi-to-review-plea-seeking-probe-into-hindujas-as-promoters-of-indusind-bank-8344341.html
14,"IndusInd Bank Q4 Net Profit seen up 51.5% YoY to Rs. 1,403.2 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/indusind-bank-q4-net-profit-seen-up-51-5-yoy-to-rs-1403-2-cr-motilal-oswal-8344141.html
15,PIL in Delhi HC seeks SIT probe against Hinduja Group as IndusInd Bank promoters,https://www.moneycontrol.com/news/trends/legal-trends/pil-in-delhi-hc-seeks-sit-probe-against-hinduja-group-as-indusind-bank-promoters-8314911.html
16,IndusInd Bank has a few bumps ahead before a smooth ride,https://www.moneycontrol.com/news/opinion/indusind-bank-has-a-few-bumps-ahead-before-a-smooth-ride-8254941.html
17,Buy IndusInd Bank : target of Rs 1420: ICICI Securities,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1420-icici-securities-8230791.html
18,Buy IndusInd Bank: target of Rs 1150: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1150-sharekhan-8217881.html
19,Indusind Bank cites technical glitch behind loan disbursed by BFIL,https://www.moneycontrol.com/news/business/earnings/indusind-bank-cites-technical-glitch-behind-loan-disbursed-by-bfil-8210371.html
20,RBI Monetary Policy: MPC keeps rates unchanged; bet on these 10 rate-sensitive stocks for up to 15% return,https://www.moneycontrol.com/news/business/markets/rbi-monetary-policy-mpc-keeps-rates-unchanged-bet-on-these-10-rate-sensitive-stocks-for-up-to-15-return-8068621.html
21,"Hot Stocks | Here's why you should bet on Windlas Biotech, IndusInd Bank for short term",https://www.moneycontrol.com/news/business/markets/hot-stocks-heres-why-you-should-bet-on-windlas-biotech-indusind-bank-for-short-term-8067411.html
22,Top stock picks by KRChoksey having 10-48% upside,https://www.moneycontrol.com/news/photos/business/stocks/top-stocks-picks-by-krchoksey-having-10-48-upside-8060341.html
23,Top 10 trading ideas by experts for next 3-4 weeks as bulls are back in action,https://www.moneycontrol.com/news/business/markets/top-10-trading-ideas-by-experts-for-next-3-4-weeks-as-bulls-are-back-in-action-8044211.html
24,"EXCLUSIVE: Blackstone, Bandhan Bank and IndusInd Bank in race for IDFC Mutual Fund",https://www.moneycontrol.com/news/business/banks/blackstone-bandhan-bank-and-indusind-bank-in-race-for-idfc-mutual-fund-8026051.html
25,Buy IndusInd Bank; target of Rs 1150: ICICI Direct,https://www.moneycontrol.com/news/business/buy-indusind-bank-target-of-rs-1150-icici-direct-2-8021121.html
26,Buy IndusInd Bank: target of Rs 1340: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1340-sharekhan-4-8020471.html
27,"IndusInd Bank Consolidated December 2021 Net Interest Income (NII) at Rs 3,793.57 crore, up  11.38% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/indusind-bank-consolidated-december-2021-net-interest-income-nii-at-rs-3793-57-crore-up-11-38-y-o-y-2-8016021.html
28,"IndusInd Bank Consolidated December 2021 Net Interest Income (NII) at Rs 3,793.57 crore, up  11.38% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/indusind-bank-consolidated-december-2021-net-interest-income-nii-at-rs-3793-57-crore-up-11-38-y-o-y-8012091.html
29,"IndusInd Bank Standalone December 2021 Net Interest Income (NII) at Rs 3,793.57 crore, up  11.38% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/indusind-bank-standalone-december-2021-net-interest-income-nii-at-rs-3793-57-crore-up-11-38-y-o-y-8011691.html
30,Ideas For Profit | IndusInd Bank: Attractive valuation & strong earnings visibility to aid stock re-rating,https://www.moneycontrol.com/news/business/earnings/ideas-for-profit-indusind-bank-attractive-valuation-strong-earnings-visibility-to-aid-stock-re-rating-8010991.html
31,IndusInd Bank Q3 – Why the stock should rerate,https://www.moneycontrol.com/news/business/moneycontrol-research/indusind-bank-q3-why-the-stock-should-rerate-8006531.html
32,"IndusInd Bank Q3 profit jumps 36% to Rs 1,161.3 crore as provisions decline, asset quality improves",https://www.moneycontrol.com/news/business/earnings/indusind-bank-q3-profit-jumps-36-to-rs-1161-3-crore-as-provisions-decline-asset-quality-improves-8002361.html
33,IndusInd Bank Q3 preview | PAT to rise 54% YoY but MFI business may struggle,https://www.moneycontrol.com/news/business/earnings/indusind-bank-q3-preview-pat-to-rise-54-yoy-but-mfi-business-may-struggle-7998671.html
34,"IndusInd Bank Q3 Net Profit seen up 39.5% YoY to Rs. 1,158.6 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/indusind-bank-q3-net-profit-seen-up-39-5-yoy-to-rs-1158-6-cr-motilal-oswal-7903141.html
35,"Nifty, Bank Nifty adjustment to come into effect on Friday; Reliance, IndusInd Bank to see highest inflows",https://www.moneycontrol.com/news/business/stocks/nifty-bank-nifty-adjustment-to-come-into-effect-on-friday-reliance-indusind-bank-to-see-highest-inflows-7879181.html
36,"IndusInd Bank, NPCI partner to simplify cross-border remittances through UPI",https://www.moneycontrol.com/news/business/indusind-bank-npci-partner-to-simplify-cross-border-remittances-through-upi-7870921.html
37,IndusInd Bank shares gain after LIC gets RBI nod to raise stake; Sharekhan expects 40% upside,https://www.moneycontrol.com/news/business/stocks/indusind-bank-share-gains-after-lic-gets-rbi-nod-to-raise-stake-sharekhan-expects-40-upside-7810511.html
38,LIC gets RBI nod to increase stake in IndusInd Bank to 9.99%,https://www.moneycontrol.com/news/companies-2/lic-gets-rbi-approval-to-increase-stake-in-indusind-bank-7810321.html
39,"Trade Spotlight | What should you do now with IndusInd Bank, Chambal Fertilisers, Texmo Pipes, & BSE?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-now-with-indusind-bank-chambal-fertilisers-texmo-pipes-bse-7782821.html
40,Buy IndusInd Bank: target of Rs 1340: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1340-sharekhan-3-7777031.html
41,IndusInd and DCB Bank may benefit from change in norms on hiking promoter stake,https://www.moneycontrol.com/news/business/companies/indusind-and-dcb-bank-may-benefit-from-change-in-norms-on-hiking-promoter-stake-7773751.html
42,IndusInd Bank clarifies on appointment of BFIL executives by SSFL,https://www.moneycontrol.com/news/business/indusind-bank-clarifies-on-appointment-of-bfil-executives-by-ssfl-7755591.html
43,"'Shalabh Saxena can't be relieved immediately', IndusInd Bank responds to Spandana Sphoorty announcement",https://www.moneycontrol.com/news/business/shalabh-saxena-cant-be-relieved-immediately-indusind-bank-responds-to-spandana-sphoorty-announcement-7750621.html
44,Toyota Kirloskar ties up with IndusInd Bank for vehicle finance,https://www.moneycontrol.com/news/technology/auto/toyota-kirloskar-ties-up-with-indusind-bank-for-vehicle-finance-7736291.html
45,"IndusInd Bank denies whistle-blower allegations, share price still dips 12%",https://www.moneycontrol.com/news/business/stocks/indusind-bank-denies-whistle-blower-allegations-share-price-still-dips-12-7688811.html
46,Whistleblowers accuse IndusInd Bank arm of dressing up defaults under evergreening,https://www.moneycontrol.com/news/business/whistleblowers-accuse-indusind-bank-arm-of-dressing-up-defaults-under-evergreening-7684411.html
47,Buy IndusInd Bank; target of Rs 1400: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1400-motilal-oswal-2-7674941.html
48,"Trade Spotlight | What should investors do with IndusInd Bank, Minda Corporation, and SAIL now?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-investors-do-with-indusind-bank-minda-corporation-and-sail-now-7664961.html
49,"IndusInd Bank raises Rs 2,800 crore debt capital via bonds",https://www.moneycontrol.com/news/business/indusind-bank-raises-rs-2800-crore-debt-capital-via-bonds-7651401.html
50,Accumulate IndusInd Bank; target of Rs 1322: Arihant Capital,https://www.moneycontrol.com/news/business/stocks/accumulate-indusind-bank-target-of-rs-1322-arihant-capital-7649441.html
51,"Trade Spotlight | What should you do with ITC, IndusInd Bank, United Spirits stocks?",https://www.moneycontrol.com/news/business/markets/trade-spotlight-what-should-you-do-with-itc-indusind-bank-united-spirits-stocks-7647441.html
52,"IndusInd Bank Standalone September 2021 Net Interest Income (NII) at Rs 3,658.40 crore, up  11.6% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/indusind-bank-standalone-september-2021-net-interest-income-nii-at-rs-3658-40-crore-up-11-6-y-o-y-7642221.html
53,"IndusInd Bank Consolidated September 2021 Net Interest Income (NII) at Rs 3,658.40 crore, up  11.6% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/indusind-bank-consolidated-september-2021-net-interest-income-nii-at-rs-3658-40-crore-up-11-6-y-o-y-7642391.html
54,Buy IndusInd Bank; target of Rs 1400: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-indusind-bank-target-of-rs-1400-motilal-oswal-7641461.html
55,IndusInd Bank share price rises 6% after Q2 profit jumps 72%,https://www.moneycontrol.com/news/business/stocks/indusind-bank-share-price-rises-6-after-q2-profit-jumps-72-7640571.html
56,"IndusInd Bank September quarter net profit jumps 73% to Rs 1,147 crore",https://www.moneycontrol.com/news/business/earnings/indusind-bank-september-quarter-net-profit-jumps-73-to-rs-1147-crore-7637521.html
57,"IndusInd Bank Q2 profit jumps 72% to Rs 1,114 crore; provisions, NPAs decline",https://www.moneycontrol.com/news/business/earnings/indusind-bank-q2-profit-jumps-72-to-rs-1114-crore-provisions-npas-decline-7637311.html
58,"IndusInd Bank Q2 Preview: Profit likely to be strong on lower provisions, NPAs may decline on collection efficiencies",https://www.moneycontrol.com/news/business/earnings/indusind-bank-q2-preview-profit-likely-to-be-strong-on-lower-provisions-npas-may-decline-on-collection-efficiencies-7633221.html
59,"IndusInd Bank Q2 Net Profit seen up 61.9% YoY to Rs. 1,073.5 cr: Motilal Oswal",https://www.moneycontrol.com/news/business/indusind-bank-q2-net-profit-seen-up-61-9-yoy-to-rs-1073-5-cr-motilal-oswal-7577671.html
60,"IndusInd Bank, Karur Vysya Bank, Kotak Mahindra Bank share prices gain after RBI nod to collect taxes",https://www.moneycontrol.com/news/business/stocks/indusind-bank-karur-vysya-bank-share-prices-gain-after-rbi-nod-to-collect-taxes-7576781.html
